,count,hate_speech,offensive_language,neither,class,tweet,processed_tweet
9369,3,0,2,1,1,Gabby is hella ghetto,gabbi hella ghetto
9370,3,1,2,0,1,Gabby is such a hoe,gabbi hoe
9371,3,0,3,0,1,Gabby's a bitch and has three accounts,bitch three account
9372,3,2,1,0,0,Gabby's a bitch and has two accounts,bitch two account
9373,3,0,3,0,1,Gaga is that bitch who probably gives A+++ lapdances.,gaga bitch probabl give a lapdanc
9374,3,0,3,0,1,"GahDamn I got bitches, damn I got bitches, damn I got bitches, wifey, girlfriend, and mistress!!",gahdamn got bitch damn got bitch damn got bitch wifey girlfriend mistress
9375,3,0,0,3,2,Game 126 Preview: Houston #Astros at New York #Yankees http://t.co/sVg7dIIcZG,game preview houston new york
9376,3,0,0,3,2,Game 128 Preview: Houston #Astros at New York #Yankees http://t.co/ughVRRdirz,game preview houston new york
9377,9,0,9,0,1,Gang gang bitch&#128165;&#128299;,gang gang bitch
9378,3,0,2,1,1,Gansitos are ATG beaner candy,gansito atg beaner candi
9379,3,0,0,3,2,Gary's girl was a tranny. RT @Em_99car: I wonder what would have become of @rickspringfield if he'd written 'Gary's Girl'.,girl tranni wonder would becom written girl
9380,3,0,0,3,2,Gas is always cheaper in the ghetto,ga alway cheaper ghetto
9381,3,0,3,0,1,Gasoline RT @_____0__o______: 12. What did the last pussy you had taste like?,gasolin what last pussi tast like
9382,3,0,3,0,1,Gator's bitches best be usin Jimmy's !,bitch best usin
9383,3,0,3,0,1,Gator's bitches better be using jimmies,bitch better use jimmi
9384,3,0,3,0,1,"Gave a homeless guy a couple bucks today and didn't even say thank you, just walked away Ha okay!! Ungreatful son of a bitch.",gave homeless guy coupl buck today even say thank walk away ha okay ungreat son bitch
9385,3,0,3,0,1,Gave dat bitch da Spirit of the Dragon,gave dat bitch da spirit dragon
9386,3,2,1,0,0,"Gave her that ""move it lil nigger"" push smh.. http://t.co/EKdSI8pQdD",gave move lil nigger push smh
9387,3,0,3,0,1,Gave that bitch an E pill ... Bitches love fucking wit they EX,gave bitch e pill bitch love fuck wit ex
9388,3,0,3,0,1,Gay ass hillbilly intro song,gay as hillbilli intro song
9389,3,2,1,0,0,Gay ass nigga &#128514;&#128514; bitch you thought you thought,gay as nigga bitch thought thought
9390,6,0,6,0,1,Geeked out my mine I think this bitch done stole a 50,geek mine think bitch done stole
9391,3,0,3,0,1,Geno Smith &gt; Alex bitch Smith's trash overpaid ass,geno smith alex bitch trash overpaid as
9392,3,0,0,3,2,George Rockwell (2 of 3) Speech at Lynchberg Armo&#8230;: http://t.co/5LFXMdYU2g Proud to say my Uncle Kelly was at this speech in 63.,georg rockwel speech lynchberg armo proud say uncl kelli speech
9393,3,2,1,0,0,George michael such a fag,georg michael fag
9394,3,0,3,0,1,German gay guy left in critical condition after being fag bashed in Belgrade http://t.co/6hOFBlxAuL,german gay guy left critic condit fag bash belgrad
9395,3,0,3,0,1,Get a &#8220;dope new job&#8221; bruh RT @Brizgotti: Good luck pussy RT @CombMyAfro: Interview aka MONEY TIME!,get dope new job bruh good luck pussi interview aka money time
9396,6,1,5,0,1,"Get a bitch, break a bitch",get bitch break bitch
9397,6,1,5,0,1,"Get cunts to threaten me, not bothered. I'd happily hit up a big massive group ae third years or something hahaha. #dropkickkk",get cunt threaten bother happili hit big massiv group ae third year someth hahaha
9398,3,0,0,3,2,"Get here! MT @NevadaPR: #Sierra #skiers, @VirginiaCity offers a fun break from the slopes. Sweet #deal: http://t.co/otJ5Uxqbna
#TravelNevada",get mt offer fun break slope sweet
9399,3,0,3,0,1,"Get my name tatted, right by ya pussy &#128137;&#128008;&#128700;",get name tat right ya pussi
9400,6,0,6,0,1,Get on your mutha fucking shit hoe.,get mutha fuck shit hoe
9401,6,0,5,1,1,Get on your shit hoe.,get shit hoe
9402,3,0,2,1,1,"Get out granny long-johns rednecks..for your cold bones from very cold ""Polar Vortex, The Sequel""! DoG http://t.co/ZXuxFXPzI7",get granni redneck cold bone cold polar vortex the sequel dog
9403,3,0,0,3,2,"Get some H&#228;agen-Dazs ice cream bars, a whole lot, make sure chocolate, gotta have chocolate, man. Some popcorn, red popcorn, graham crackers",get ice cream bar whole lot make sure chocol gotta chocol man some popcorn red popcorn graham cracker
9404,3,0,3,0,1,Get tf off joseline pussy!!!! Like damn,get tf joselin pussi like damn
9405,3,1,2,0,1,Get the fuck over yourself fag. You're an undercover hooker and actually use weave cause you're balding. You are NOT cute.,get fuck fag undercov hooker actual use weav caus bald you not cute
9406,3,1,2,0,1,Get these hoe ass fuckboys off the stage. #VMAs,get hoe as fuckboy stage
9407,3,0,3,0,1,Get this bitch off my TV bruh,get bitch tv bruh
9408,6,0,1,5,2,Get this monkey off my back...,get monkey back
9409,3,0,0,3,2,Get two birds stoned at one time.,get two bird stone one time
9410,3,0,3,0,1,Get yo bitch jumped by 6 nigguhs,get yo bitch jump nigguh
9411,3,0,3,0,1,Get your nasty ass out of my snapchat bitch,get nasti as snapchat bitch
9412,3,0,3,0,1,Get your own picture bitch.,get pictur bitch
9413,3,0,3,0,1,Get your slow ass out my way #bitch,get slow as way
9414,3,0,3,0,1,Get your weak ass juco highlights off twitter hoe,get weak as juco highlight twitter hoe
9415,3,0,3,0,1,"Gettin a lil midnight snack, best po-boys in town Genes with my nigs @yungnaughti and nick_swag_is_504 http://t.co/HHom4NxAKd",gettin lil midnight snack best town gene nig
9416,3,0,3,0,1,Gettin bitches was never hard I just settled down cause that start got corny an my girl thurl &#128175;,gettin bitch never hard settl caus start got corni girl thurl
9417,3,0,3,0,1,Gettin drop top dat hoe,gettin drop top dat hoe
9418,6,3,2,1,0,"Getting hit off a cunt thats about 6 foot sideways and a cunt that was in the army lol, i dini care, yous are fuckin laughable",get hit cunt that foot sideway cunt armi lol dini care you fuckin laughabl
9419,3,1,2,0,1,Getting niggaz to discuss more than sports hoes and rap music is impressive but SO HARD TO DO!,get niggaz discu sport hoe rap music impress so hard to do
9420,3,0,0,3,2,Getting off twitter jigg trynna stress me out more I don't need this type of heat&#128553;,get twitter jigg trynna stress need type heat
9421,6,0,6,0,1,"Ghetto ass bitches came in my job talm bout sum ""o yes u daddy down"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",ghetto as bitch came job talm bout sum ye u daddi
9422,3,0,1,2,2,Ghetto bird can't fly away from my hood,ghetto bird fli away hood
9423,3,0,0,3,2,Giants secondary lookin like trash,giant secondari lookin like trash
9424,3,0,1,2,2,"Giants vs. stinky birds Sunday 
...think Ima make some wings &#128522;",giant v stinki bird sunday think ima make wing
9425,3,0,3,0,1,Giants you bitch,giant bitch
9426,3,0,3,0,1,Gillette is for pussies,gillett pussi
9427,3,0,3,0,1,Gimme another beer bitch!,gimm anoth beer bitch
9428,3,0,3,0,1,Gimme my grade bitch you know wat I'm trying to spell,gimm grade bitch know wat tri spell
9429,3,0,3,0,1,"Girl don't hide that pussy, you should be the type to provide that pussy",girl hide pussi type provid pussi
9430,6,0,6,0,1,"Girl like 19 pics of mine on Instagram this morning while I was working, when I saw that I thought ""this bitch need a life""",girl like pic mine instagram morn work saw thought bitch need life
9431,3,0,3,0,1,Girl you eating more pussy then me girl you should have been a nigga,girl eat pussi girl nigga
9432,3,0,3,0,1,"Girls are so fucking grimy today, keep your vagina in your pants you dirty hoe",girl fuck grimi today keep vagina pant dirti hoe
9433,3,0,3,0,1,"Girls be like ""1/13/13 I love you babe &lt;3"" bitch isn't that today?",girl like love babe bitch today
9434,6,0,5,1,1,"Girls be like ""10/23/12 I love you babe &lt;3"" hoe isn't that today?",girl like love babe hoe today
9435,4,0,4,0,1,Girls be looking for reasons to do hoe shit,girl look reason hoe shit
9436,6,1,5,0,1,"Girls be tripping with that ""you got hoes"" shit, I do know other girls that are my friends!",girl trip got hoe shit know girl friend
9437,3,0,0,3,2,Girls that wear colored jeans &#128525;&#128527;&#128076;,girl wear color jean
9438,3,0,3,0,1,Girls the days be confused hoes ain't nobody got time fo that !,girl day confus hoe nobodi got time fo
9439,3,0,3,0,1,"Girls wanna meet a man with plans and ambition and a boy on a ""pussy hit "" mission..",girl wanna meet man plan ambit boy pussi hit mission
9440,3,0,3,0,1,Girls watch out for hoes who always have something to say bout your man bc they will be the main one tryin to fuck him behind your back,girl watch hoe alway someth say bout man bc main one tryin fuck behind back
9441,3,0,3,0,1,Give a bitch 2 or 3 pumps &amp; that's it.,give bitch pump
9442,3,0,3,0,1,Give a hipster bitch a yellow stick now she suckin dick in the hood and shit -Othot,give hipster bitch yellow stick suckin dick hood shit othot
9443,4,0,4,0,1,"Give me 3 wishes, I wish, I wish, I wish you would bitch.",give wish wish wish wish would bitch
9444,3,1,2,0,1,Give me head an kiss yah nigga u a ill bitch,give head kiss yah nigga u ill bitch
9445,3,0,3,0,1,Give me head and kiss to nigga you a eww bitch,give head kiss nigga eww bitch
9446,3,0,3,0,1,Give that hoe an Oscar she stay acting crazyy!!,give hoe oscar stay act crazyy
9447,3,0,3,0,1,"Give these hoes 20,000 followers you got a whole new bitch",give hoe follow got whole new bitch
9448,3,0,3,0,1,Give us our credit bitch.. We went out there &amp; took that W. http://t.co/m5V4XKG7BY,give u credit bitch we went took w
9449,3,2,0,1,0,Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls http://t.co/5BbMhApHrD,give trailer park trash
9450,6,0,0,6,2,Glad I ain't got no bird legs &#128514;,glad got bird leg
9451,3,0,3,0,1,Glad I bossed up on my old hoes &#128170;,glad boss old hoe
9452,3,0,3,0,1,"Go UTES! You got Playboy bitches, disrespectful players, and a bunch of spoiled hipsters at your school, so I'm cheering for you. #not",go ute you got playboy bitch disrespect player bunch spoil hipster school cheer
9453,3,0,3,0,1,"Go cry about it joey.
Just like the little bitch you are",go cri joey just like littl bitch
9454,3,0,3,0,1,Go watch nick jr. Childish ass bitch &#8220;@SideHoeNextDoor: The nicks are playing ?&#8221;,go watch nick jr childish as bitch the nick play
9455,3,2,1,0,0,God I would sell both my nuts to watch LeBron tear his ACL right now and watch all those pussies kill themselves,god would sell nut watch lebron tear acl right watch pussi kill
9456,3,0,2,1,1,God bless the dumb and retarded,god bless dumb retard
9457,6,1,5,0,1,God bless the dumb niggas who trust these hoes,god bless dumb nigga trust hoe
9458,3,0,3,0,1,God dam man that freestyle is so retarded that its fumny af omg,god dam man freestyl retard fumni af omg
9459,3,0,2,1,1,God damn birds,god damn bird
9460,3,0,3,0,1,God damn flappy birds weak ass,god damn flappi bird weak as
9461,3,0,1,2,2,God damn zebras every Virginia possession the whistle blows geeze.,god damn zebra everi virginia possess whistl blow geez
9462,3,0,0,3,2,"God made male and female blades of grass. Every living thing must reproduce itself to stay on this Earth: birds, bees and grass. Sex=Natural",god made male femal blade grass everi live thing must reproduc stay earth bird bee grass sex natur
9463,3,0,2,1,1,God my tweets are so ghetto,god tweet ghetto
9464,3,1,0,2,2,God people can be so mean. This Asian guy held the door for these girls and they said they were surprised he could see it with his slant eye,god peopl mean thi asian guy held door girl said surpris could see slant eye
9465,3,0,3,0,1,God you're a faggot if you dont think superman is the best superhero,god faggot dont think superman best superhero
9466,3,0,3,0,1,Goes ape shit on my ass like nigggga tf you doin&#128545; i hust saved yo life so i pushed her ass into the the wall then she calmed down again&#128553;&#128529;,goe ape shit as like nigggga tf doin hust save yo life push as wall calm
9467,3,0,3,0,1,"Going comfortable then a hoe today, gotta be relaxed for prom &#128526;&#128076;",go comfort hoe today gotta relax prom
9468,3,1,2,0,1,Going for a bitch nigga neck cause nigga am Rollin,go bitch nigga neck caus nigga rollin
9469,6,0,6,0,1,Going hard bitch swear I'm on my job throw a quake in the air call that shit a lob,go hard bitch swear job throw quak air call shit lob
9470,3,0,3,0,1,"Going out with bad intension... Keep yo girlfriends inside, and I'm not just saying it ask my nigs I mean it",go bad intens keep yo girlfriend insid say ask nig mean
9471,3,0,0,3,2,"Going through my computer and found the ""Shake that monkey"" video we made freshman year in Dillard! &#128514;&#128514; @BruhKiaraThrowd was Too Short",go comput found shake monkey video made freshman year dillard too short
9472,3,0,0,3,2,Going to California today for some analyzer training. Going into Dick Whitman mode. Wish I had a tan colored suit to wear for the flight.,go california today analyz train go dick whitman mode wish tan color suit wear flight
9473,3,0,3,0,1,Going to get my ID today fucking finally I'll see you retards soon,go get id today fuck final see retard soon
9474,3,0,3,0,1,Going to the creek with my bitches tomorrow,go creek bitch tomorrow
9475,3,0,0,3,2,Going up to the view point and seeing star child..... What the monkey,go view point see star child what monkey
9476,3,0,2,1,1,"Goku, shutting down hoes since 1984 https://t.co/RETjvhgj1H",goku shut hoe sinc
9477,3,0,3,0,1,Gold diggin ass bitch lol,gold diggin as bitch lol
9478,6,0,0,6,2,Golden Oreos are the best,golden oreo best
9479,3,0,2,1,1,"Goldiggers wanna marry me, somebody tell them hoes to see therapy.",goldigg wanna marri somebodi tell hoe see therapi
9480,3,1,2,0,1,Goligoski must bleed. He should also leave via ambulance. I guess Sill is the closest thing they have at a McGrath. Hit that bitch.,goligoski must bleed he also leav via ambul guess sill closest thing mcgrath hit bitch
9481,3,0,1,2,2,Gone bust it open for a real nicca &#128540;&#128540;,gone bust open real nicca
9482,3,0,3,0,1,Gonna drink and talk about bitches that I've almost had.,gonna drink talk bitch almost
9483,3,0,3,0,1,"Gonna make a chicken sandwich, put half a bottle of tapatio on that bitch, and figure some shit out",gonna make chicken sandwich put half bottl tapatio bitch figur shit
9484,3,0,0,3,2,Gonna shower for the sole purpose of shampooing my beard.,gonna shower sole purpos shampoo beard
9485,3,0,2,1,1,"Gonna straight hip check the next hillbilly who tries to apply the term ""derecho"" to a run-of-the-mill thunderstorm. #WVWX",gonna straight hip check next hillbilli tri appli term derecho thunderstorm
9486,3,1,2,0,1,Gonna surprise earl with a tranny. Best 450 ever fucking spent? Yes,gonna surpris earl tranni best ever fuck spent ye
9487,3,2,1,0,0,Good Mernin faggots http://t.co/3ZPTPqFkTl,good mernin faggot
9488,3,2,1,0,0,Good Morning to lightskin dyke bitches with Steven Segal ponytails.,good morn lightskin dyke bitch steven segal ponytail
9489,3,0,3,0,1,Good Morning to you hoes and pimps.,good morn hoe pimp
9490,3,0,3,0,1,Good day spent with my faggot,good day spent faggot
9491,3,0,2,1,1,"Good day, honkies.",good day honki
9492,3,0,1,2,2,"Good day, honkies. ...I said GOOD DAY! ...honkies.",good day honki said good day honki
9493,3,0,2,1,1,"Good even-ink, honkies!",good honki
9494,3,0,0,3,2,Good evening Charlie and friends @Charlie4927 @StacyDmomof5 @PattiSM74 @cantUCIMblonde @Kacado,good even charli friend
9495,3,0,3,0,1,"Good lord, I never met a bitch like this before",good lord never met bitch like
9496,3,0,3,0,1,Good luck coming to see us in Vegas. That's where all the bitches are at &#128514;&#128536;,good luck come see u vega bitch
9497,3,0,0,3,2,Good morning Charlie @Charlie4927 @jrstws @qnoftherealm @SavvyHuman @scdorn @yrwol7 @PlainUnamerican @ErickInNC @PuterPrsn @tomwfry,good morn charli
9498,3,0,3,0,1,Good morning Monday I have my truck money full tank and I didn't do any homework. Your my bitch Monday,good morn monday truck money full tank homework your bitch monday
9499,3,0,0,3,2,"Good morning Twitter. Make today a positive one. If you can't do that, beat up as many meanie-faces as possible. Also, I hate flappy bird.",good morn twitter make today posit one if beat mani possibl also hate flappi bird
9500,3,2,0,1,0,Good morning coons.,good morn coon
9501,3,1,2,0,1,Good morning ig .... Giving u white trash body &#128128;&#128128;&#128128; #turntup #webad #wepretty #gayvegas&#8230; http://t.co/w9QI4bIlKT,good morn ig give u white trash bodi
9502,3,0,3,0,1,"Good morning, you hoe ass niggas. *Pimp C voice*",good morn hoe as nigga pimp c voic
9503,3,0,1,2,2,Good ol' Charlie. #wwc http://t.co/U3kkrlwOqk,good ol charli
9504,3,0,0,3,2,Good pick birds,good pick bird
9505,3,0,3,0,1,Good pussy change ya life! &#128514;&#128557;,good pussi chang ya life
9506,3,0,3,0,1,Good they trash RT @jerseyzbest74: Niggas ate most of my chips ahoy cookies and the cookies havent been in the house 20 hours yet,good trash nigga ate chip ahoy cooki cooki havent hous hour yet
9507,3,0,3,0,1,"Good thing about you hoes, u aint hoes forever. ur expiration date will come to",good thing hoe u aint hoe forev ur expir date come
9508,3,0,3,0,1,Good thing my brother loves me more than all you bitches thoo. He woke his ass up after working all night to drive me to school. Thats love.,good thing brother love bitch thoo he woke as work night drive school that love
9509,4,0,4,0,1,"Good weed, bad bitch. Got these hoes on my dick like Brad Pitt.",good weed bad bitch got hoe dick like brad pitt
9510,3,0,0,3,2,"Good! She's a ghetto thug! &#8220;@grasswire: ""So FPD just arrested @SenNasheed for being in the street. #Ferguson&#8221; https://t.co/puIwlUnBIz&#8221;",good ghetto thug so fpd arrest street
9511,3,0,0,3,2,Goodbye hop plants ! Time to dink u!!!! Luv it!!! http://t.co/ImsIE8MKJm,goodby hop plant time dink u luv
9512,3,0,0,3,2,Goodbye x Young Dolph featuring Trinidad James &amp; Shy Glizzy,goodby x young dolph featur trinidad jame shi glizzi
9513,3,0,3,0,1,Goodmorning bitches #ladykimora #sandiego @ Water front San Diego http://t.co/QMuIEPcLJC,goodmorn bitch water front san diego
9514,3,1,2,0,1,Goodmorning uu bitch ass niggas !!!,goodmorn uu bitch as nigga
9515,6,0,6,0,1,Goodnight bitches (with a lisp),goodnight bitch lisp
9516,3,1,2,0,1,Goodnight my real nigga/bitches http://t.co/OKonokbscv,goodnight real nigga bitch
9517,3,0,3,0,1,Goodnight pretty bitches n real niggas fuck da rest,goodnight pretti bitch n real nigga fuck da rest
9518,3,0,3,0,1,Goofy ass. lmfaoo make a niggah laugh,goofi as lmfaoo make niggah laugh
9519,3,0,0,3,2,Gorgeous RT@EmrgencyKittens: Calico Maine coon cat http://t.co/jalyL7h60f,gorgeou calico main coon cat
9520,3,0,3,0,1,Got 1 baby mama no bitch no wife ....,got babi mama bitch wife
9521,3,0,3,0,1,"Got 2 bad bitches with me, Molly and aquafina",got bad bitch molli aquafina
9522,3,0,3,0,1,Got a badass bitch just bouncin on my dick @JordyxRivera,got badass bitch bouncin dick
9523,3,0,3,0,1,Got a bitch so bad you can't afford to fuck.,got bitch bad afford fuck
9524,3,1,2,0,1,Got a couple thou den I get a couple shooters Fa dat couple thou mane my niccas will shoot ya &#128591;,got coupl thou den get coupl shooter fa dat coupl thou mane nicca shoot ya
9525,3,0,3,0,1,Got a iPhone for business but the sidekick is for the bitches &#127926;,got iphon busi sidekick bitch
9526,3,0,3,0,1,Got a lil bitch from the 916,got lil bitch
9527,7,0,7,0,1,"Got a new bitch and she got ass, lookin at my ex like yeah i know you mad",got new bitch got as lookin ex like yeah know mad
9528,3,0,3,0,1,Got a red ass bitch wid a red ass pussayyy,got red as bitch wid red as pussayyy
9529,3,0,3,0,1,Got all the black bitches mad cuz my main bitch vanilla,got black bitch mad cuz main bitch vanilla
9530,6,0,6,0,1,Got another nigga's bitch in my bed right now,got anoth bitch bed right
9531,3,0,0,3,2,Got chunky marmalade today of a greatful customer for my service over the past 2 yrs #PostieTweet #ServiceMatters http://t.co/pSEnGvyxrw,got chunki marmalad today great custom servic past yr
9532,3,0,3,0,1,Got damn man hung tf over like a bitch,got damn man hung tf like bitch
9533,3,0,1,2,2,Got damn the Lakers trash....,got damn laker trash
9534,3,0,3,0,1,Got good pussy. But ion eat her tho.,got good pussi but ion eat tho
9535,3,1,2,0,1,"Got hit on by a 70 yr old cripple...&amp; thinking, even if I were to accept your sexual advances there wouldn't be much you could do about it.",got hit yr old crippl think even accept sexual advanc much could
9536,3,0,2,1,1,Got ketchup on my swim trunks... Sum bitch,got ketchup swim trunk sum bitch
9537,3,0,3,0,1,Got my mind made nicca ... Fuk u pay me!,got mind made nicca fuk u pay
9538,3,0,3,0,1,"Got my own place , pay my own bills &amp; rent &amp; 2 jobs. Tf am I worried about a next bitch for?",got place pay bill rent job tf worri next bitch
9539,3,0,3,0,1,"Got my shit changed doe , find the PW now bitches ! Haha",got shit chang doe find pw bitch haha
9540,9,0,1,8,2,Got my vans on.. My pockets chunky,got van my pocket chunki
9541,3,0,3,0,1,Got myself a new job bitches! &#128074;,got new job bitch
9542,4,0,4,0,1,Got one bitch in economy and one bitch back in coach.,got one bitch economi one bitch back coach
9543,3,0,3,0,1,"Got the Vector Job, bitch.",got vector job bitch
9544,6,0,6,0,1,Got these hoes lurkin got these niggahs talkin,got hoe lurkin got niggah talkin
9545,3,0,3,0,1,Got this bad Spanish bitch &#128514;&#128079;&#128076;&#128527;&#128536; .,got bad spanish bitch
9546,3,0,0,3,2,Got to 18 on flappy bird...,got flappi bird
9547,3,0,0,3,2,Got to 8 on flappy birds can you say happiest girl on earth,got flappi bird say happiest girl earth
9548,3,0,3,0,1,Got uh bitch dat set it off like Jada Pickett &#128130;&#128176;&#128176;&#128293;&#128299;&#128299;,got uh bitch dat set like jada pickett
9549,3,0,3,0,1,"Got up to get food, dropped a fruitsnack and my dog went ape shit and woke the whole house up.&#128553;",got get food drop fruitsnack dog went ape shit woke whole hous
9550,3,1,2,0,1,"Got ya crackas, spics, chinks, and carpet riders but no niggas MLK ain't fight for nothing #GimmeABlackEmoji",got ya cracka spic chink carpet rider nigga mlk fight noth
9551,3,0,3,0,1,Got you're bitch panties niagra falling,got bitch panti niagra fall
9552,3,0,3,0,1,Got your bitch over here combing my hair for me. http://t.co/K6J3NMRmZW,got bitch comb hair
9553,3,0,3,0,1,Got your bitch with me right now.,got bitch right
9554,3,0,3,0,1,Gotchya bitch,gotchya bitch
9555,3,0,0,3,2,Gotta bad red bone that look something like Ashanti,gotta bad red bone look someth like ashanti
9556,3,0,3,0,1,Gotta bitch with some church's chicken thighs,gotta bitch chicken thigh
9557,3,0,3,0,1,Gotta go get a haircut ASAP tomorrow ain't no bitches looking at me right now. And today they all was out. The frustration.,gotta go get haircut asap tomorrow bitch look right and today the frustrat
9558,3,0,0,3,2,Gotta keep the sox down while they're down! #RedSox #Yankees #mlb,gotta keep sox
9559,3,2,0,1,0,"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt.",gotta love redneck loud stupid stubborn full schitt
9560,3,0,0,3,2,Gotta love the undignified sprint across the yellow light to transfer buses because the first one was dawdling,gotta love undignifi sprint across yellow light transfer bu first one dawdl
9561,3,0,3,0,1,Gotta missed call from yoooo bitch,gotta miss call yoooo bitch
9562,3,0,3,0,1,"Gotta put it back in rotation RT @MRGDII: @viaNAWF ain't heard u say...""you lil stupid ass bitch"" in a minute fam u slackin lol",gotta put back rotat heard u say lil stupid as bitch minut fam u slackin lol
9563,3,0,3,0,1,Gotta question the nicca standing next to you cut em off,gotta question nicca stand next cut em
9564,3,0,3,0,1,Gotta smile dat drive bad bitches crazy,gotta smile dat drive bad bitch crazi
9565,6,1,5,0,1,Gotta watch these hoes &#128064;,gotta watch hoe
9566,3,0,2,1,1,Gov. Rick Scott Kicks Charlie Crist&#8217;s Ass http://t.co/YasZ6yXfwc http://t.co/RDmCnzyGbE,gov rick scott kick charli crist ass
9567,3,0,3,0,1,Gov. Rick Scott Kicks Charlie Crist&#8217;s Ass http://t.co/x6kOQsVCUa,gov rick scott kick charli crist ass
9568,3,0,0,3,2,Graham crackers and hazelnut coffee are my fave &#128152;&#9786;&#65039;,graham cracker hazelnut coffe fave
9569,3,0,0,3,2,"Grandma's Homemade Potato Soup - An old fashioned, simple, chunky potato soup like Grandma made, wit http://t.co/ZV8ZsmHNlm",homemad potato soup an old fashion simpl chunki potato soup like grandma made wit
9570,3,0,0,3,2,"Grandma: ""(Macon) is a rinky dink mosquito-filled cop-infested swamp."" LMAO",grandma macon rinki dink swamp lmao
9571,3,0,3,0,1,Grant bitches more than a 14 year old white bitch,grant bitch year old white bitch
9572,3,0,3,0,1,"Grats to Haye, still a bitch though",grat hay still bitch though
9573,3,0,0,3,2,Great lead battle and then Ricky hits Danica for a yellow. Oh boy. #NASCAR,great lead battl ricki hit danica yellow oh boy
9574,3,0,0,3,2,Green grass and tree trash. http://t.co/SO9C7g3FQ5,green grass tree trash
9575,3,0,3,0,1,Greinke you sneaky son of a bitch you,greink sneaki son bitch
9576,3,0,3,0,1,Gresham Road Soldier BoulderCrest Soldier and I told my bitch to quit me cause I'm never gone propose&#8230; http://t.co/fvOjGH6bP8,gresham road soldier bouldercrest soldier told bitch quit caus never gone propos
9577,3,1,2,0,1,Grow up &#8220;@jcastrosieira: RT&#8220;@CirocBwoy_: just because a nigga has hoes doesn't mean he doesn't love you&#8221; http://t.co/kkdH6DtlFL&#8221;,grow nigga hoe mean love
9578,3,0,3,0,1,Grow up bitch,grow bitch
9579,3,0,1,2,2,"Grr... Woke up ickblah. Congestion ew chunky bloaty gross. Missed the gym. 1 1/2hr wait for the Dr. 
 Boo Friday. 
#whineytweet",grr woke ickblah congest ew chunki bloati gross miss gym hr wait dr boo friday
9580,3,1,2,0,1,Grusty hoe,grusti hoe
9581,3,0,3,0,1,Gtta fly bitch and she stand out!,gtta fli bitch stand
9582,3,0,3,0,1,Gucci cut throat use to stay next door his kenfolk limousine bitch pouring up ya rent money,gucci cut throat use stay next door kenfolk limousin bitch pour ya rent money
9583,3,1,2,0,1,Gucci feel like jeezy pussy outchea you tried to kill me and wasn't successful. Nigga lucky Gucci ain't tried to down him,gucci feel like jeezi pussi outchea tri kill success nigga lucki gucci tri
9584,3,0,3,0,1,Gucci fucked a lot more famous bitches but he the type to not have to speak on it.Wonder who opened their mouth?,gucci fuck lot famou bitch type speak open mouth
9585,3,0,3,0,1,Gucci mane on a bitch,gucci mane bitch
9586,3,0,3,0,1,Gudnight keep that pussy tight,gudnight keep pussi tight
9587,3,0,0,3,2,"Guess I'll have to add Robin Williams right next to Charlie Chaplin.
Now Adam Sandler remains my only favorite comedian left.",guess add robin william right next charli chaplin now adam sandler remain favorit comedian left
9588,3,0,3,0,1,"Guess who just got an apartment in downtown Columbus? That's right bitch you guessed it, this guy.",guess got apart downtown columbu right bitch guess guy
9589,3,1,2,0,1,Guess who's a little bitch? http://t.co/Hl6SwLYGfV,guess littl bitch
9590,3,0,3,0,1,Gum drop looking bitch commenting on peoples looks,gum drop look bitch comment peopl look
9591,3,0,3,0,1,"Guy tweets: I wanna eat some pussy

Follower replies: facts! 

Girl tweets: I wanna suck some dick

Follower replies: hoe!!!

NOT FAIR",guy tweet wanna eat pussi follow repli fact girl tweet wanna suck dick follow repli hoe not fair
9592,3,0,3,0,1,Guys now and days act like they don't care because pussy is easy but that's not the only thing that matters &#128079;&#128079;&#128079;,guy day act like care pussi easi thing matter
9593,3,0,3,0,1,Guys say bros before hoes. I say food before dudes.,guy say bro hoe say food dude
9594,3,0,3,0,1,Guys so quick to talk shit to a bitch they would kiss ass to .,guy quick talk shit bitch would kiss as
9595,3,1,2,0,1,Guys that struggle to get pussy are the main niggas that bad talk women. He could get more pussy if he can learn how to stfu and chill,guy struggl get pussi main nigga bad talk woman he could get pussi learn stfu chill
9596,3,0,3,0,1,H8 fake bitches,fake bitch
9597,3,0,3,0,1,"HAHA &#8220;@BASEDNAFRICAN: ""If ANY of you bitches even THINK about attacking me in the elevator...."" http://t.co/cp2C1iQria&#8221;",haha if ani bitch even think attack elev
9598,3,0,3,0,1,HAHAHAHA I'm so happy that bitch just spilt all her coffee everywhere,hahahaha happi bitch spilt coffe everywher
9599,3,0,3,0,1,"HAHAHAHAHAHA RT ""@itslostdory: 1st i stop swimmin den i fuq ur bitch""",hahahahahaha stop swimmin den fuq ur bitch
9600,3,0,1,2,2,HBA trash,hba trash
9601,3,1,0,2,2,"HOT #ISIS SOCIAL MEDIA PHOTO: Laughing Jihadis Get Baby To Kick Severed Head &#8211; ***warning, graphic*** http://t.co/XdpSzwj6sK #lnyhbt #tgdn",hot social media photo laugh jihadi get babi to kick sever head warn graphic
